N_ait [m^-3],R_ait [m],GSD_ait [unitless],N_acc [m^-3],R_acc [m],GSD_acc [unitless],N_coa [m^-3],R_coa [m],GSD_coa [unitless],N_mcb [m^-3],R_mcb [m],GSD_mcb [unitless],temperature [K],pressure [Pa],updraft [m s^-1],ait_maf [unitless],acc_maf [unitless],coa_maf [unitless],mcb_maf [unitless],Nact [m^-3],Smax [%%],runtime_seconds [s]
1701000000.0,0.022326,1.59,257590000.0,0.076467,1.4,5910800.0,0.89443,2.0,216990000.0,0.025862,1.8641,244.59,58139.0,0.35433,0.77167,0.98966,0.97153,1.0,484560000.0,0.25908,1.0299
56261000.0,0.026273,1.59,511970000.0,0.10461,1.4,4225700.0,0.91239,2.0,635100000.0,0.088212,1.6131,261.73,84737.0,0.62739,0.31746,0.7709,0.98002,1.0,1068300000.0,0.13803,1.0736
826800000.0,0.011547,1.59,1106400000.0,0.112,1.4,5504900.0,0.90861,2.0,245310000.0,0.12575,1.6388,244.85,97271.0,1.165,0.63419,0.6351,0.97792,1.0,1355900000.0,0.29382,0.97852
999080000.0,0.023081,1.59,1403000000.0,0.087335,1.4,2786900.0,0.59862,2.0,1472500000.0,0.086179,1.221,289.39,95144.0,0.95907,0.35417,0.59378,0.96609,1.0,2479900000.0,0.10086,0.46818
1629900000.0,0.014413,1.59,1138500000.0,0.079763,1.4,4722600.0,0.75675,2.0,1025700000.0,0.045321,1.4566,252.85,58911.0,1.0611,0.19237,0.1146,0.92586,1.0,1813300000.0,0.33184,0.78629
235970000.0,0.012023,1.59,1262800000.0,0.12132,1.4,5253300.0,0.68663,2.0,1545100000.0,0.099167,1.6991,285.37,101990.0,0.21009,0.80973,0.32751,0.95611,1.0,714830000.0,0.031387,8.143
1773600000.0,0.044388,1.59,690140000.0,0.062078,1.4,3304100.0,0.54679,2.0,345830000.0,0.064993,1.9593,280.48,86180.0,0.72112,0.099336,0.76095,0.92594,1.0,991210000.0,0.18902,0.80611
1332200000.0,0.040458,1.59,690990000.0,0.12239,1.4,5304400.0,0.44855,2.0,1999800000.0,0.042806,1.253,281.72,73504.0,0.57325,0.31428,0.6517,0.9975,1.0,1166400000.0,0.10814,0.98308
815550000.0,0.039265,1.59,79019000.0,0.10416,1.4,1107300.0,0.23463,2.0,890910000.0,0.050711,1.7351,284.19,58884.0,0.96477,0.72591,0.06795,0.95352,1.0,1007600000.0,0.18444,0.68959
1610800000.0,0.04736,1.59,637060000.0,0.058446,1.4,5444700.0,0.75711,2.0,1758100000.0,0.080746,1.6792,278.25,75593.0,0.47717,0.030036,0.5332,0.95741,1.0,997540000.0,0.061569,1.6029
609010000.0,0.036529,1.59,475750000.0,0.10388,1.4,2250500.0,0.74609,2.0,710940000.0,0.10235,1.5707,279.5,97955.0,1.0744,0.52998,0.36949,0.95443,1.0,1258800000.0,0.16444,0.744
831630000.0,0.024539,1.59,274270000.0,0.058212,1.4,3031000.0,0.61208,2.0,446010000.0,0.058019,1.6913,286.51,65514.0,0.0092769,0.23459,0.87682,0.93414,1.0,10326000.0,0.016343,66.965
1301400000.0,0.023993,1.59,658690000.0,0.11606,1.4,2798900.0,0.73242,2.0,399730000.0,0.025897,1.4489,242.07,84800.0,0.74245,0.55671,0.26697,0.98961,1.0,1223400000.0,0.43522,0.89582
1495400000.0,0.046783,1.59,735910000.0,0.11491,1.4,1542300.0,0.63673,2.0,623200000.0,0.0066357,1.3898,294.28,79914.0,0.46679,0.49656,0.08912,0.91871,1.0,966580000.0,0.14746,0.46852
1553200000.0,0.037983,1.59,999960000.0,0.089072,1.4,5212700.0,0.37408,2.0,1754300000.0,0.1111,1.7599,264.41,88175.0,0.64252,0.52081,0.50574,0.98185,1.0,1464100000.0,0.059537,3.8786
1328700000.0,0.028623,1.59,922600000.0,0.058616,1.4,1508900.0,0.32567,2.0,128290000.0,0.0050071,1.5138,254.68,56564.0,0.64671,0.52905,0.1253,0.99582,1.0,1064000000.0,0.40513,0.56915
1093400000.0,0.016253,1.59,899160000.0,0.11358,1.4,4676200.0,0.91291,2.0,665900000.0,0.034165,1.9806,264.21,95868.0,0.57708,0.45925,0.19374,0.97863,1.0,1165500000.0,0.20728,0.97564
1992000000.0,0.023236,1.59,672690000.0,0.11701,1.4,1162300.0,0.67415,2.0,1261000000.0,0.044972,1.9693,291.88,53692.0,0.50444,0.39934,0.93692,0.99249,1.0,799310000.0,0.056791,1.0404
789410000.0,0.025998,1.59,1209500000.0,0.091902,1.4,232240.0,0.81496,2.0,1417100000.0,0.12591,1.46,273.45,101660.0,1.1724,0.46037,0.57853,0.98854,1.0,2241700000.0,0.099438,0.66316
1278100000.0,0.027333,1.59,833890000.0,0.12104,1.4,2303600.0,0.60584,2.0,710280000.0,0.12246,1.853,256.77,89342.0,0.95472,0.89095,0.11545,0.96316,1.0,1385100000.0,0.1619,0.62557
1957800000.0,0.04303,1.59,441190000.0,0.084494,1.4,2527000.0,0.23225,2.0,348740000.0,0.12686,1.4978,285.15,57017.0,0.67084,0.6479,0.7626,0.913,1.0,838630000.0,0.088593,0.53103
424750000.0,0.046789,1.59,543010000.0,0.090462,1.4,4338000.0,0.45181,2.0,1391400000.0,0.089259,1.6029,294.5,82919.0,0.31675,0.11177,0.83242,0.93193,1.0,826380000.0,0.043065,2.7388
1632700000.0,0.025162,1.59,406960000.0,0.058081,1.4,3061400.0,0.56589,2.0,1660700000.0,0.13638,1.9308,275.42,77680.0,0.55134,0.14038,0.87359,0.9132,1.0,881560000.0,0.028885,17.3
1985600000.0,0.018157,1.59,962810000.0,0.063343,1.4,408800.0,0.87529,2.0,1113000000.0,0.10536,1.6056,251.87,82533.0,0.080152,0.80429,0.59428,0.94431,1.0,394490000.0,0.033391,54.205
2070000000.0,0.032326,1.59,627990000.0,0.12369,1.4,4697800.0,0.24741,2.0,1576700000.0,0.066017,1.5319,269.35,53221.0,0.13499,0.13929,0.88507,0.93417,1.0,487320000.0,0.038461,8.278
112600000.0,0.036462,1.59,1156500000.0,0.092934,1.4,1922900.0,0.63434,2.0,1596600000.0,0.10873,1.5869,246.48,88280.0,0.48017,0.59958,0.97853,0.93235,1.0,1832100000.0,0.072115,8.1269
972060000.0,0.022929,1.59,1515200000.0,0.056331,1.4,4030100.0,0.28979,2.0,15344000.0,0.10915,1.3342,248.81,89536.0,0.82576,0.50355,0.71849,0.99445,1.0,1656200000.0,0.40578,0.51405
452210000.0,0.013092,1.59,742790000.0,0.10523,1.4,3157400.0,0.45206,2.0,1188600000.0,0.075056,1.2311,261.2,88636.0,0.25762,0.49663,0.4443,0.96613,1.0,1477900000.0,0.092291,1.6182
1158300000.0,0.025108,1.59,415550000.0,0.071891,1.4,5693000.0,0.79229,2.0,322850000.0,0.056101,1.3008,258.64,74618.0,0.30516,0.73792,0.18461,0.97455,1.0,642320000.0,0.21133,0.71296
539960000.0,0.012492,1.59,359270000.0,0.11536,1.4,5846900.0,0.82335,2.0,881380000.0,0.092416,1.8127,256.41,75084.0,1.0097,0.0036764,0.45673,0.9932,1.0,1150000000.0,0.16665,0.56348
714140000.0,0.046292,1.59,600970000.0,0.085789,1.4,4716900.0,0.62848,2.0,529030000.0,0.11187,1.4612,282.12,98062.0,0.98291,0.028184,0.13467,0.97489,1.0,900710000.0,0.18465,0.78265
1044200000.0,0.046269,1.59,295890000.0,0.073728,1.4,318690.0,0.79672,2.0,1473800000.0,0.025093,1.3909,288.18,57333.0,0.53729,0.25909,0.18164,0.92183,1.0,797190000.0,0.20094,0.82321
1714900000.0,0.040928,1.59,681030000.0,0.11698,1.4,692370.0,0.79388,2.0,610350000.0,0.13355,1.7662,242.26,67393.0,0.97219,0.72606,0.23084,0.95297,1.0,1561100000.0,0.166,1.2712
1905800000.0,0.037052,1.59,1120200000.0,0.10622,1.4,2810300.0,0.63243,2.0,841580000.0,0.13825,1.5198,280.92,62056.0,0.58837,0.72198,0.89242,0.97832,1.0,1136300000.0,0.042614,3.5328
1640600000.0,0.032142,1.59,1028500000.0,0.058562,1.4,5231500.0,0.42672,2.0,244500000.0,0.11599,1.4673,250.48,68262.0,0.79297,0.77024,0.1299,0.97448,1.0,1300800000.0,0.30657,0.63337
779320000.0,0.029696,1.59,529370000.0,0.066485,1.4,4118800.0,0.1914,2.0,199270000.0,0.13096,1.5189,282.85,71458.0,0.90353,0.66992,0.90511,0.98281,1.0,789560000.0,0.17897,0.47565
524140000.0,0.014824,1.59,467000000.0,0.088165,1.4,3137900.0,0.84722,2.0,30534000.0,0.032479,1.8497,293.82,69372.0,0.64829,0.90285,0.82485,0.9523,1.0,469990000.0,0.15662,0.51104
657620000.0,0.044224,1.59,777400000.0,0.11981,1.4,916860.0,0.74858,2.0,75326000.0,0.010283,1.8224,252.19,59013.0,0.46135,0.65231,0.16267,0.98822,1.0,1005600000.0,0.21864,1.0969
1898900000.0,0.014157,1.59,1038700000.0,0.064135,1.4,1509900.0,0.19501,2.0,1685300000.0,0.11009,1.3333,270.69,94534.0,0.772,0.73887,0.35262,0.98102,1.0,1761200000.0,0.089288,0.89499
1054600000.0,0.025223,1.59,123610000.0,0.092876,1.4,4976400.0,0.35001,2.0,292530000.0,0.1167,1.2279,248.76,64470.0,1.0396,0.27159,0.25389,0.97314,1.0,571910000.0,0.41976,0.99624
1928500000.0,0.029426,1.59,705790000.0,0.11507,1.4,2533600.0,0.61729,2.0,1993700000.0,0.070457,1.4053,274.12,70236.0,0.62154,0.43319,0.095933,0.9249,1.0,1780400000.0,0.10143,1.0779
1203100000.0,0.023658,1.59,1194300000.0,0.12172,1.4,71060.0,0.93765,2.0,1279000000.0,0.019453,1.4924,287.74,89230.0,0.014526,0.53367,0.74725,0.97888,1.0,105580000.0,0.020937,38.976
2069400000.0,0.020905,1.59,731500000.0,0.086048,1.4,2965500.0,0.72221,2.0,1569400000.0,0.012557,1.488,279.78,62407.0,0.93105,0.60583,0.36389,0.96672,1.0,840510000.0,0.22834,0.73789
1222200000.0,0.012967,1.59,1308300000.0,0.10399,1.4,3195900.0,0.89388,2.0,1368200000.0,0.12437,1.326,278.22,72791.0,0.75905,0.86811,0.33461,0.97913,1.0,1663200000.0,0.059304,2.1248
854520000.0,0.029824,1.59,33067000.0,0.091054,1.4,3980500.0,0.67475,2.0,659060000.0,0.14062,1.5291,276.0,65281.0,0.73544,0.66704,0.42349,0.99556,1.0,661140000.0,0.077522,1.1239
1082800000.0,0.02399,1.59,1528100000.0,0.080369,1.4,4528400.0,0.24095,2.0,1514200000.0,0.030457,1.7597,259.51,85924.0,0.35746,0.3958,0.45191,0.91479,1.0,1525500000.0,0.15445,1.3053
1417300000.0,0.017214,1.59,869820000.0,0.095116,1.4,3232400.0,0.38274,2.0,208230000.0,0.078736,1.6872,260.08,58375.0,0.72786,0.32483,0.31674,0.9504,1.0,1000100000.0,0.2093,0.86644
818520000.0,0.025457,1.59,1262200000.0,0.12325,1.4,2106400.0,0.82454,2.0,1156900000.0,0.10546,1.6174,260.39,91557.0,0.34703,0.79606,0.43232,0.95506,1.0,1339800000.0,0.056891,5.1536
481340000.0,0.016261,1.59,299850000.0,0.10204,1.4,5123900.0,0.92927,2.0,1077300000.0,0.12451,1.2068,258.28,92648.0,0.59686,0.038102,0.16982,0.9437,1.0,1175800000.0,0.10093,1.1379
736070000.0,0.026086,1.59,213340000.0,0.078137,1.4,1169500.0,0.80178,2.0,1612400000.0,0.12971,1.4185,253.63,89260.0,0.86337,0.69547,0.60631,0.98556,1.0,1671700000.0,0.095228,2.2461
292920000.0,0.041956,1.59,1526800000.0,0.072206,1.4,3250600.0,0.76161,2.0,1717500000.0,0.13217,1.8316,243.04,84797.0,1.1444,0.50293,0.52611,0.96042,1.0,1975000000.0,0.10367,4.3744
1066300000.0,0.04771,1.59,205890000.0,0.098467,1.4,4065800.0,0.50639,2.0,1844400000.0,0.06072,1.2657,287.64,66390.0,0.14499,0.019527,0.16383,0.98617,1.0,676400000.0,0.070553,1.6238
1964300000.0,0.029554,1.59,933360000.0,0.082879,1.4,2418000.0,0.52732,2.0,904230000.0,0.024357,1.4766,260.57,66000.0,1.0228,0.091609,0.74524,0.99402,1.0,1244400000.0,0.27402,0.48456
309560000.0,0.021227,1.59,426410000.0,0.12157,1.4,1803500.0,0.91904,2.0,259170000.0,0.07906,1.3365,249.85,70239.0,0.85975,0.55288,0.68872,0.98651,1.0,709410000.0,0.29565,0.99132
1876200000.0,0.045332,1.59,209090000.0,0.09314,1.4,4933300.0,0.69678,2.0,134060000.0,0.005521,1.3906,288.27,88389.0,0.067553,0.91496,0.88609,0.91842,1.0,204120000.0,0.054179,3.1032
1905100000.0,0.027242,1.59,333420000.0,0.11277,1.4,1878300.0,0.54586,2.0,642100000.0,0.095521,1.3867,245.17,94873.0,0.54881,0.21938,0.48746,0.95645,1.0,1010900000.0,0.21602,0.84614
672220000.0,0.029863,1.59,1033100000.0,0.1212,1.4,5914300.0,0.44508,2.0,180400000.0,0.028674,1.5054,248.97,55838.0,0.91338,0.63027,0.92152,0.92271,1.0,1099200000.0,0.15975,1.0421
377060000.0,0.012114,1.59,367020000.0,0.10007,1.4,1544000.0,0.34285,2.0,1662300000.0,0.027496,1.6116,243.82,87963.0,0.91755,0.13944,0.97565,0.93914,1.0,1487500000.0,0.47012,0.61403
380330000.0,0.035011,1.59,280950000.0,0.10334,1.4,5784600.0,0.57399,2.0,1098400000.0,0.047973,1.2028,290.47,65919.0,0.97315,0.22679,0.41305,0.9958,1.0,1347600000.0,0.17768,0.41885
754580000.0,0.032181,1.59,1509000000.0,0.11278,1.4,888620.0,0.56372,2.0,980730000.0,0.091209,1.5906,271.35,73482.0,0.55076,0.71318,0.81525,0.95344,1.0,1641600000.0,0.061093,2.5314
57509000.0,0.01793,1.59,69359000.0,0.10874,1.4,2016700.0,0.68779,2.0,821030000.0,0.060968,1.8104,278.44,56455.0,0.34586,0.24238,0.69963,0.93865,1.0,482710000.0,0.087336,0.80114
453500000.0,0.046796,1.59,612940000.0,0.092469,1.4,4263100.0,0.70328,2.0,1743500000.0,0.14204,1.6368,255.86,83867.0,0.14597,0.042735,0.8021,0.93638,1.0,616140000.0,0.023932,409.4
623290000.0,0.025414,1.59,731630000.0,0.10258,1.4,5210000.0,0.49393,2.0,1300000000.0,0.082823,1.6549,290.82,99339.0,0.74134,0.44966,0.44078,0.97669,1.0,1524400000.0,0.087871,0.89359
1322500000.0,0.048045,1.59,371890000.0,0.10548,1.4,3934800.0,0.71818,2.0,859980000.0,0.049537,1.474,242.79,78407.0,1.1415,0.87528,0.46614,0.96402,1.0,2264300000.0,0.37093,0.86374
1973700000.0,0.024138,1.59,178700000.0,0.095577,1.4,2608200.0,0.22683,2.0,1439800000.0,0.11633,1.5114,286.68,55476.0,0.55283,0.10588,0.43811,0.97898,1.0,954470000.0,0.039279,3.5425
1327500000.0,0.011751,1.59,921190000.0,0.072799,1.4,3686900.0,0.55272,2.0,1835600000.0,0.10292,1.3957,268.51,74577.0,0.82619,0.20534,0.40088,0.9943,1.0,1845700000.0,0.082081,1.0178
792650000.0,0.015705,1.59,768810000.0,0.079698,1.4,5030200.0,0.92194,2.0,286460000.0,0.10767,1.4856,279.67,60226.0,0.98884,0.40346,0.71288,0.9462,1.0,956880000.0,0.14641,0.68386
1225800000.0,0.020576,1.59,803070000.0,0.093492,1.4,1849800.0,0.71328,2.0,1609400000.0,0.024927,1.6046,263.9,88850.0,0.9943,0.24446,0.55301,0.94577,1.0,1458900000.0,0.28844,0.79139
753040000.0,0.029958,1.59,355740000.0,0.098604,1.4,4275600.0,0.77976,2.0,1065000000.0,0.13384,1.4523,251.27,77096.0,0.14176,0.63258,0.085686,0.92789,1.0,614100000.0,0.034348,50.524
720660000.0,0.017722,1.59,1315500000.0,0.059041,1.4,2523000.0,0.51901,2.0,624930000.0,0.045189,1.5336,296.9,88171.0,0.68536,0.10294,0.3975,0.92112,1.0,1200100000.0,0.17165,0.78295
918070000.0,0.016554,1.59,65283000.0,0.074475,1.4,1188600.0,0.24924,2.0,1298900000.0,0.083636,1.6161,292.2,97438.0,0.66442,0.37859,0.3992,0.91355,1.0,1089400000.0,0.094704,0.59218
1138400000.0,0.046483,1.59,240020000.0,0.087931,1.4,397790.0,0.32632,2.0,589200000.0,0.13114,1.4434,274.82,79700.0,1.1024,0.26901,0.71546,0.96719,1.0,1006700000.0,0.15631,0.78151
625090000.0,0.018171,1.59,844570000.0,0.11941,1.4,4723100.0,0.31506,2.0,1115700000.0,0.0219,1.2415,270.72,55630.0,0.098255,0.32429,0.87468,0.94217,1.0,343510000.0,0.038329,8.1076
1596800000.0,0.031157,1.59,1463000000.0,0.066692,1.4,1712100.0,0.36908,2.0,260300000.0,0.070895,1.4882,290.75,100250.0,0.058108,0.87506,0.62433,0.98534,1.0,299500000.0,0.058766,2.4681
1211000.0,0.015741,1.59,829150000.0,0.12017,1.4,2083500.0,0.44963,2.0,901420000.0,0.14756,1.9885,292.1,98758.0,0.74872,0.60896,0.59884,0.9278,1.0,1080500000.0,0.044135,2.4671
762400000.0,0.015002,1.59,1136100000.0,0.07462,1.4,3834900.0,0.26863,2.0,1361000000.0,0.12079,1.3708,263.01,55709.0,0.021745,0.84058,0.77367,0.94008,1.0,134530000.0,0.017919,188.03
1414500000.0,0.014266,1.59,1151400000.0,0.104,1.4,2076200.0,0.55419,2.0,1912000000.0,0.088891,1.2246,257.48,51712.0,0.62776,0.090627,0.95169,0.98871,1.0,2346400000.0,0.071194,3.3278
1665800000.0,0.046952,1.59,1393300000.0,0.066269,1.4,3771400.0,0.52572,2.0,725840000.0,0.10342,1.8529,252.54,71399.0,1.1402,0.012931,0.29,0.99702,1.0,1485000000.0,0.21162,0.90338
798050000.0,0.02816,1.59,1164400000.0,0.11607,1.4,235600.0,0.90693,2.0,1800900000.0,0.071604,1.2104,283.38,71377.0,0.98827,0.79056,0.94903,0.93512,1.0,2570900000.0,0.084529,0.65959
1439000000.0,0.015397,1.59,589760000.0,0.062436,1.4,185310.0,0.88615,2.0,624580000.0,0.01585,1.8874,248.06,71949.0,0.32545,0.37576,0.7116,0.93221,1.0,670780000.0,0.30664,1.4408
687030000.0,0.038369,1.59,1329700000.0,0.107,1.4,2063300.0,0.68941,2.0,546480000.0,0.056992,1.2868,243.07,51592.0,0.31561,0.1529,0.36847,0.9665,1.0,1241000000.0,0.1185,1.9674
1488000000.0,0.016792,1.59,521740000.0,0.11958,1.4,2708300.0,0.9235,2.0,509730000.0,0.091351,1.5728,277.96,77666.0,0.37226,0.63411,0.49467,0.97454,1.0,796290000.0,0.077579,1.5223
1246800000.0,0.025313,1.59,1146300000.0,0.094721,1.4,2479200.0,0.76695,2.0,673940000.0,0.12794,1.4265,271.92,78213.0,0.21054,0.11627,0.56909,0.92912,1.0,670510000.0,0.042529,5.3097
1290500000.0,0.035993,1.59,1410000000.0,0.10113,1.4,5089700.0,0.49566,2.0,1895900000.0,0.05014,1.2157,245.27,69723.0,0.97831,0.06249,0.86432,0.92628,1.0,3005400000.0,0.18639,0.79936
778140000.0,0.033996,1.59,311500000.0,0.057098,1.4,4272200.0,0.779,2.0,183270000.0,0.11396,1.687,278.15,87767.0,0.67938,0.49655,0.23365,0.97657,1.0,530780000.0,0.22479,0.93798
230970000.0,0.041543,1.59,575880000.0,0.11868,1.4,408420.0,0.74895,2.0,1155600000.0,0.11899,1.7372,287.77,57089.0,0.74785,0.74251,0.80611,0.92585,1.0,1028400000.0,0.040763,4.0677
588420000.0,0.044177,1.59,1233200000.0,0.10192,1.4,3623100.0,0.45502,2.0,138050000.0,0.073943,1.6227,254.3,87438.0,0.063715,0.22317,0.54859,0.98334,1.0,430790000.0,0.057736,9.5018
1143400000.0,0.020898,1.59,1292400000.0,0.10702,1.4,4223100.0,0.93685,2.0,1719000000.0,0.10841,1.8158,259.07,72601.0,0.49097,0.24537,0.2263,0.91977,1.0,1052200000.0,0.047023,9.2733
973810000.0,0.039684,1.59,1198300000.0,0.11316,1.4,189970.0,0.5989,2.0,349630000.0,0.047123,1.4067,267.12,60612.0,0.91563,0.29535,0.74321,0.95155,1.0,1396000000.0,0.13251,0.69584
1774000000.0,0.01949,1.59,1390400000.0,0.1189,1.4,3265300.0,0.75555,2.0,829830000.0,0.084555,1.8103,267.79,94030.0,0.32233,0.22063,0.21114,0.93749,1.0,1042300000.0,0.073453,1.8916
1794700000.0,0.01501,1.59,1506200000.0,0.11164,1.4,1493900.0,0.79537,2.0,66030000.0,0.11162,1.8717,244.17,63148.0,0.75969,0.68765,0.19504,0.96732,1.0,1512200000.0,0.25845,0.63413
2072200000.0,0.037978,1.59,1163700000.0,0.12074,1.4,4212500.0,0.35798,2.0,489910000.0,0.058262,1.3724,294.8,67585.0,0.14886,0.035474,0.88182,0.98525,1.0,484850000.0,0.033039,5.4601
1022300000.0,0.041913,1.59,1264300000.0,0.080985,1.4,64990.0,0.59945,2.0,1418800000.0,0.041047,1.2896,249.38,52622.0,0.36259,0.2379,0.93938,0.95765,1.0,1280500000.0,0.12655,1.7147
982300000.0,0.034104,1.59,1006100000.0,0.12397,1.4,1509400.0,0.29019,2.0,1262000000.0,0.077589,1.3604,256.35,74254.0,0.43757,0.042472,0.67435,0.92451,1.0,1688200000.0,0.082096,2.1024
513730000.0,0.032374,1.59,313940000.0,0.11651,1.4,3269200.0,0.64136,2.0,424980000.0,0.089077,1.6049,245.83,75259.0,0.79456,0.78264,0.073495,0.99102,1.0,942140000.0,0.34126,0.65033
1198300000.0,0.021735,1.59,388790000.0,0.11312,1.4,4055500.0,0.56889,2.0,1256200000.0,0.033183,1.875,277.42,100530.0,0.12035,0.35817,0.16407,0.9394,1.0,423200000.0,0.093782,1.5912
157370000.0,0.013428,1.59,610970000.0,0.11138,1.4,2638300.0,0.574,2.0,1194500000.0,0.076795,1.37,258.04,61993.0,0.3465,0.50848,0.79533,0.93937,1.0,1221400000.0,0.078345,3.3198
1124800000.0,0.022854,1.59,393850000.0,0.12012,1.4,259710.0,0.19022,2.0,1580000000.0,0.062791,1.2852,280.59,92841.0,0.70897,0.70837,0.93278,0.99472,1.0,1819300000.0,0.12748,0.74222
19131000.0,0.025769,1.59,914840000.0,0.10417,1.4,1380800.0,0.81014,2.0,704740000.0,0.052657,1.8558,290.94,57578.0,0.83539,0.59469,0.69554,0.95856,1.0,1132700000.0,0.093627,0.66169
1799300000.0,0.044303,1.59,567010000.0,0.095472,1.4,3635500.0,0.66811,2.0,232550000.0,0.025206,1.572,291.42,99134.0,0.29336,0.6522,0.068351,0.96339,1.0,766130000.0,0.14008,1.1225
796410000.0,0.035246,1.59,270350000.0,0.075653,1.4,2684000.0,0.87386,2.0,313140000.0,0.039045,1.5495,295.06,70843.0,0.86031,0.83118,0.086566,0.98826,1.0,721900000.0,0.22423,0.71915
1315200000.0,0.02357,1.59,215740000.0,0.08095,1.4,1862100.0,0.66402,2.0,1626800000.0,0.043289,1.7024,277.1,61601.0,1.0951,0.37083,0.47098,0.91774,1.0,1332900000.0,0.20177,0.67711
1060600000.0,0.018071,1.59,1188800000.0,0.062869,1.4,2232200.0,0.88562,2.0,714230000.0,0.01859,1.7363,261.08,52928.0,0.37996,0.88873,0.49361,0.96511,1.0,886410000.0,0.19267,0.88076
677260000.0,0.019661,1.59,327940000.0,0.10324,1.4,5865600.0,0.56408,2.0,1973500000.0,0.043852,1.6693,286.06,72406.0,1.0913,0.73779,0.17492,0.91956,1.0,1543900000.0,0.17255,0.65491
1594200000.0,0.037023,1.59,1132500000.0,0.075763,1.4,2026500.0,0.70156,2.0,1694400000.0,0.11017,1.3871,249.81,87661.0,0.4655,0.25259,0.62164,0.96991,1.0,1774500000.0,0.077132,5.0694
1829600000.0,0.024483,1.59,89305000.0,0.056714,1.4,2981300.0,0.44373,2.0,1269300000.0,0.030745,1.8953,262.85,68607.0,0.11366,0.67415,0.43392,0.9804,1.0,306280000.0,0.11771,2.5538
434460000.0,0.017406,1.59,1006800000.0,0.082366,1.4,5825400.0,0.59766,2.0,1501100000.0,0.043323,1.6933,296.22,78188.0,0.99157,0.86463,0.19876,0.92774,1.0,1527800000.0,0.1552,0.43445
301560000.0,0.04363,1.59,1137800000.0,0.063288,1.4,5229700.0,0.22676,2.0,752970000.0,0.0191,1.9072,259.05,56587.0,0.54733,0.41287,0.1727,0.96707,1.0,1040800000.0,0.29476,0.83361
2028600000.0,0.017324,1.59,479500000.0,0.096646,1.4,1875800.0,0.26487,2.0,1877400000.0,0.035909,1.8399,262.52,101230.0,0.5004,0.15924,0.57038,0.97114,1.0,1336400000.0,0.18823,1.0877
2013600000.0,0.018968,1.59,1313100000.0,0.083201,1.4,1629700.0,0.45424,2.0,663850000.0,0.11279,1.8602,286.46,82568.0,1.1509,0.50219,0.074077,0.99002,1.0,861130000.0,0.13832,0.76925
1309300000.0,0.039335,1.59,15404000.0,0.056591,1.4,3260600.0,0.77158,2.0,384570000.0,0.14989,1.7944,246.25,71299.0,0.53561,0.28303,0.56833,0.99902,1.0,444440000.0,0.14108,1.6238
477360000.0,0.03443,1.59,1123600000.0,0.067589,1.4,3925000.0,0.39004,2.0,870720000.0,0.09208,1.3931,266.11,53780.0,0.91806,0.4398,0.59842,0.936,1.0,1477500000.0,0.12972,0.55569
1546000000.0,0.02362,1.59,1161900000.0,0.080953,1.4,1164700.0,0.33235,2.0,52468000.0,0.1411,1.8311,287.28,86473.0,0.37412,0.20391,0.25225,0.98646,1.0,742290000.0,0.14259,1.0375
967990000.0,0.02059,1.59,274460000.0,0.1102,1.4,3291300.0,0.40959,2.0,1172200000.0,0.13805,1.2466,260.24,58314.0,1.1114,0.052781,0.13259,0.97112,1.0,1248400000.0,0.094415,0.91722
1071500000.0,0.020617,1.59,441300000.0,0.064391,1.4,2568400.0,0.54104,2.0,247210000.0,0.011154,1.7558,289.28,91799.0,0.42708,0.12779,0.40633,0.96852,1.0,375720000.0,0.22222,1.013
268550000.0,0.025258,1.59,338430000.0,0.070348,1.4,1415100.0,0.70845,2.0,682670000.0,0.13595,1.2357,293.79,77016.0,1.1467,0.031848,0.89259,0.98766,1.0,916790000.0,0.10802,0.74262
1551500000.0,0.034445,1.59,746640000.0,0.11103,1.4,5985400.0,0.80866,2.0,1131300000.0,0.061824,1.4498,294.57,69705.0,0.87087,0.68952,0.34051,0.94086,1.0,1566900000.0,0.10556,0.75377
1397100000.0,0.021837,1.59,755380000.0,0.076375,1.4,5537900.0,0.33104,2.0,1035700000.0,0.11261,1.2249,260.19,85575.0,0.39251,0.30976,0.18079,0.91463,1.0,1077000000.0,0.084292,1.8919
1068300000.0,0.023,1.59,133720000.0,0.095258,1.4,777590.0,0.73307,2.0,1194900000.0,0.0848,1.2009,269.01,93483.0,0.35715,0.17692,0.77609,0.94199,1.0,1290000000.0,0.10184,1.3478
815110000.0,0.046219,1.59,656070000.0,0.10508,1.4,976170.0,0.57604,2.0,125060000.0,0.065224,1.3698,279.17,62218.0,0.17536,0.86578,0.39518,0.94248,1.0,549910000.0,0.079337,1.4443
370230000.0,0.021942,1.59,266920000.0,0.087094,1.4,2567200.0,0.64334,2.0,469400000.0,0.084917,1.6845,249.2,61011.0,0.72789,0.34457,0.50081,0.98005,1.0,719010000.0,0.24575,1.0312
26414000.0,0.032682,1.59,1379200000.0,0.11158,1.4,5963100.0,0.86708,2.0,622390000.0,0.074702,1.3205,289.62,76996.0,0.16257,0.52752,0.57674,0.93433,1.0,591480000.0,0.042053,3.8844
969960000.0,0.013737,1.59,578950000.0,0.061986,1.4,4300600.0,0.42489,2.0,608240000.0,0.11835,1.441,283.17,60418.0,0.1522,0.35562,0.17692,0.92609,1.0,358220000.0,0.034213,5.9606
